timestamp,household,solar_kWh,load_kWh,price_per_kWh,transaction_type
2023-06-11 23:30:00,H5,0.0,0.49,0.03,GENERATION/DEMAND
2023-06-11 23:45:00,H3,0.0,0.44,0.03,GENERATION/DEMAND
2023-06-12 00:00:00,H2,0.0,0.68,0.029,GENERATION/DEMAND
2023-06-12 00:15:00,H4,0.0,0.67,0.029,GENERATION/DEMAND
2023-06-12 00:30:00,H2,0.0,0.5,0.029,GENERATION/DEMAND
2023-06-12 00:45:00,H5,0.0,0.59,0.028,GENERATION/DEMAND
2023-06-12 01:00:00,H1,0.0,0.5,0.028,GENERATION/DEMAND
2023-06-12 01:15:00,H1,0.0,0.74,0.027,GENERATION/DEMAND
2023-06-12 01:30:00,H4,0.0,0.54,0.027,GENERATION/DEMAND
2023-06-12 01:45:00,H1,0.0,0.94,0.027,GENERATION/DEMAND
2023-06-12 02:00:00,H1,0.0,0.88,0.026,GENERATION/DEMAND
2023-06-12 02:15:00,H4,0.0,0.72,0.026,GENERATION/DEMAND
2023-06-12 02:30:00,H4,0.0,0.82,0.026,GENERATION/DEMAND
2023-06-12 02:45:00,H5,0.0,1.0,0.025,GENERATION/DEMAND
2023-06-12 03:00:00,H1,0.0,0.85,0.025,GENERATION/DEMAND
2023-06-12 03:15:00,H1,0.0,0.67,0.025,GENERATION/DEMAND
2023-06-12 03:30:00,H5,0.0,0.79,0.024,GENERATION/DEMAND
2023-06-12 03:45:00,H3,0.0,1.04,0.024,GENERATION/DEMAND
2023-06-12 04:00:00,H3,0.0,0.95,0.024,GENERATION/DEMAND
2023-06-12 04:15:00,H3,0.0,0.97,0.024,GENERATION/DEMAND
2023-06-12 04:30:00,H5,0.0,1.09,0.023,GENERATION/DEMAND
2023-06-12 04:45:00,H1,0.0,1.12,0.023,GENERATION/DEMAND
2023-06-12 05:00:00,H5,0.0,1.14,0.023,GENERATION/DEMAND
2023-06-12 05:15:00,H5,0.0,0.69,0.023,GENERATION/DEMAND
2023-06-12 05:30:00,H3,0.0,0.94,0.022,GENERATION/DEMAND
2023-06-12 05:45:00,H2,0.0,1.05,0.022,GENERATION/DEMAND
2023-06-12 06:00:00,H1,0.0,1.06,0.022,GENERATION/DEMAND
2023-06-12 06:15:00,H3,0.25,0.98,0.022,GENERATION/DEMAND
2023-06-12 06:30:00,H2,0.42,0.73,0.022,GENERATION/DEMAND
2023-06-12 06:45:00,H2,0.6,1.08,0.021,GENERATION/DEMAND
2023-06-12 07:00:00,H4,0.76,1.03,0.021,GENERATION/DEMAND
2023-06-12 07:15:00,H1,1.28,0.67,0.021,P2P_TRADE
2023-06-12 07:30:00,H2,1.13,0.87,0.021,GENERATION/DEMAND
2023-06-12 07:45:00,H3,1.66,0.71,0.021,P2P_TRADE
2023-06-12 08:00:00,H4,1.51,0.79,0.021,GENERATION/DEMAND
2023-06-12 08:15:00,H1,2.14,0.61,0.021,GENERATION/DEMAND
2023-06-12 08:30:00,H5,2.52,0.8,0.02,P2P_TRADE
2023-06-12 08:45:00,H3,2.66,0.86,0.02,GENERATION/DEMAND
2023-06-12 09:00:00,H2,2.81,0.88,0.02,P2P_TRADE
2023-06-12 09:15:00,H2,2.08,0.88,0.02,GENERATION/DEMAND
2023-06-12 09:30:00,H3,2.01,0.95,0.02,GENERATION/DEMAND
2023-06-12 09:45:00,H2,3.1,0.63,0.02,P2P_TRADE
2023-06-12 10:00:00,H4,2.63,0.57,0.02,GENERATION/DEMAND
2023-06-12 10:15:00,H1,2.8,0.88,0.02,GENERATION/DEMAND
2023-06-12 10:30:00,H4,2.13,0.56,0.02,P2P_TRADE
2023-06-12 10:45:00,H2,2.56,0.88,0.02,GENERATION/DEMAND
2023-06-12 11:00:00,H5,2.16,0.8,0.02,P2P_TRADE
2023-06-12 11:15:00,H1,3.67,0.64,0.02,GENERATION/DEMAND
2023-06-12 11:30:00,H1,2.51,0.8,0.02,GENERATION/DEMAND
2023-06-12 11:45:00,H3,3.02,0.45,0.02,GENERATION/DEMAND
2023-06-12 12:00:00,H3,2.06,0.51,0.02,GENERATION/DEMAND
2023-06-12 12:15:00,H5,3.05,0.6,0.02,GENERATION/DEMAND
2023-06-12 12:30:00,H1,2.39,0.48,0.02,GENERATION/DEMAND
2023-06-12 12:45:00,H5,3.17,0.64,0.02,GENERATION/DEMAND
2023-06-12 13:00:00,H3,2.99,0.36,0.02,GENERATION/DEMAND
2023-06-12 13:15:00,H3,2.04,0.48,0.02,GENERATION/DEMAND
2023-06-12 13:30:00,H1,2.63,0.47,0.021,GENERATION/DEMAND
2023-06-12 13:45:00,H4,2.53,0.46,0.021,GENERATION/DEMAND
2023-06-12 14:00:00,H2,2.11,0.34,0.021,P2P_TRADE
2023-06-12 14:15:00,H3,1.89,0.35,0.021,P2P_TRADE
2023-06-12 14:30:00,H3,1.16,0.44,0.021,P2P_TRADE
2023-06-12 14:45:00,H4,1.2,0.28,0.021,GENERATION/DEMAND
2023-06-12 15:00:00,H4,0.69,0.4,0.021,P2P_TRADE
2023-06-12 15:15:00,H5,0.53,0.33,0.022,P2P_TRADE
2023-06-12 15:30:00,H5,0.61,0.35,0.022,P2P_TRADE
2023-06-12 15:45:00,H2,0.21,0.33,0.022,GENERATION/DEMAND
2023-06-12 16:00:00,H2,0.0,0.23,0.022,GENERATION/DEMAND
2023-06-12 16:15:00,H1,0.0,0.28,0.022,GENERATION/DEMAND
2023-06-12 16:30:00,H5,0.0,0.31,0.023,GENERATION/DEMAND
2023-06-12 16:45:00,H3,0.0,0.24,0.023,GENERATION/DEMAND
2023-06-12 17:00:00,H5,0.0,0.31,0.023,GENERATION/DEMAND
2023-06-12 17:15:00,H3,0.0,0.23,0.023,GENERATION/DEMAND
2023-06-12 17:30:00,H4,0.0,0.18,0.023,GENERATION/DEMAND
2023-06-12 17:45:00,H5,0.0,0.22,0.024,GENERATION/DEMAND
2023-06-12 18:00:00,H4,0.0,0.29,0.024,GENERATION/DEMAND
2023-06-12 18:15:00,H2,0.0,0.21,0.024,GENERATION/DEMAND
2023-06-12 18:30:00,H2,0.0,0.29,0.025,GENERATION/DEMAND
2023-06-12 18:45:00,H1,0.0,0.29,0.025,GENERATION/DEMAND
2023-06-12 19:00:00,H5,0.0,0.22,0.025,GENERATION/DEMAND
2023-06-12 19:15:00,H4,0.0,0.19,0.026,GENERATION/DEMAND
2023-06-12 19:30:00,H3,0.0,0.29,0.026,GENERATION/DEMAND
2023-06-12 19:45:00,H2,0.0,0.24,0.026,GENERATION/DEMAND
2023-06-12 20:00:00,H2,0.0,0.32,0.027,GENERATION/DEMAND
2023-06-12 20:15:00,H3,0.0,0.28,0.027,GENERATION/DEMAND
2023-06-12 20:30:00,H4,0.0,0.3,0.027,GENERATION/DEMAND
2023-06-12 20:45:00,H4,0.0,0.37,0.028,GENERATION/DEMAND
2023-06-12 21:00:00,H5,0.0,0.31,0.028,GENERATION/DEMAND
2023-06-12 21:15:00,H5,0.0,0.34,0.028,GENERATION/DEMAND
2023-06-12 21:30:00,H1,0.0,0.34,0.029,GENERATION/DEMAND
2023-06-12 21:45:00,H2,0.0,0.35,0.029,GENERATION/DEMAND
2023-06-12 22:00:00,H5,0.0,0.41,0.03,GENERATION/DEMAND
2023-06-12 22:15:00,H4,0.0,0.5,0.03,GENERATION/DEMAND
2023-06-12 22:30:00,H3,0.0,0.41,0.031,GENERATION/DEMAND
2023-06-12 22:45:00,H4,0.0,0.47,0.031,GENERATION/DEMAND
2023-06-12 23:00:00,H2,0.0,0.54,0.032,GENERATION/DEMAND
2023-06-12 23:15:00,H4,0.0,0.44,0.032,GENERATION/DEMAND
2023-06-12 23:30:00,H1,0.0,0.46,0.032,GENERATION/DEMAND
2023-06-12 23:45:00,H2,0.0,0.7,0.033,GENERATION/DEMAND
2023-06-13 00:00:00,H3,0.0,0.65,0.033,GENERATION/DEMAND
2023-06-13 00:15:00,H1,0.0,0.63,0.034,GENERATION/DEMAND
2023-06-13 00:30:00,H2,0.0,0.68,0.034,GENERATION/DEMAND
2023-06-13 00:45:00,H3,0.0,0.46,0.035,GENERATION/DEMAND
2023-06-13 01:00:00,H1,0.0,0.71,0.036,GENERATION/DEMAND
2023-06-13 01:15:00,H1,0.0,0.69,0.036,GENERATION/DEMAND
2023-06-13 01:30:00,H2,0.0,0.73,0.037,GENERATION/DEMAND
2023-06-13 01:45:00,H5,0.0,0.67,0.037,GENERATION/DEMAND
2023-06-13 02:00:00,H1,0.0,0.56,0.038,GENERATION/DEMAND
2023-06-13 02:15:00,H1,0.0,0.62,0.038,GENERATION/DEMAND
2023-06-13 02:30:00,H3,0.0,1.0,0.039,GENERATION/DEMAND
2023-06-13 02:45:00,H4,0.0,0.76,0.039,GENERATION/DEMAND
2023-06-13 03:00:00,H2,0.0,0.8,0.04,GENERATION/DEMAND
2023-06-13 03:15:00,H2,0.0,0.61,0.041,GENERATION/DEMAND
2023-06-13 03:30:00,H5,0.0,0.61,0.041,GENERATION/DEMAND
2023-06-13 03:45:00,H5,0.0,0.98,0.042,GENERATION/DEMAND
2023-06-13 04:00:00,H2,0.0,0.89,0.043,GENERATION/DEMAND
2023-06-13 04:15:00,H5,0.0,0.89,0.043,GENERATION/DEMAND
2023-06-13 04:30:00,H3,0.0,0.75,0.044,GENERATION/DEMAND
2023-06-13 04:45:00,H2,0.0,1.04,0.044,GENERATION/DEMAND
2023-06-13 05:00:00,H5,0.0,0.72,0.045,GENERATION/DEMAND
2023-06-13 05:15:00,H2,0.0,0.74,0.046,GENERATION/DEMAND
2023-06-13 05:30:00,H4,0.0,0.9,0.046,GENERATION/DEMAND
2023-06-13 05:45:00,H1,0.0,0.8,0.047,GENERATION/DEMAND
2023-06-13 06:00:00,H2,0.0,0.78,0.048,GENERATION/DEMAND
2023-06-13 06:15:00,H1,0.19,1.0,0.049,GENERATION/DEMAND
2023-06-13 06:30:00,H5,0.51,1.0,0.049,GENERATION/DEMAND
2023-06-13 06:45:00,H1,0.74,1.09,0.05,GENERATION/DEMAND
2023-06-13 07:00:00,H2,0.75,0.86,0.051,GENERATION/DEMAND
2023-06-13 07:15:00,H4,1.29,0.67,0.051,P2P_TRADE
2023-06-13 07:30:00,H5,1.33,0.77,0.052,GENERATION/DEMAND
2023-06-13 07:45:00,H2,1.73,1.14,0.053,P2P_TRADE
2023-06-13 08:00:00,H5,2.12,0.92,0.054,GENERATION/DEMAND
2023-06-13 08:15:00,H3,1.56,0.97,0.054,P2P_TRADE
2023-06-13 08:30:00,H1,1.51,0.59,0.055,GENERATION/DEMAND
2023-06-13 08:45:00,H3,2.66,0.84,0.056,GENERATION/DEMAND
2023-06-13 09:00:00,H2,2.59,0.59,0.057,P2P_TRADE
2023-06-13 09:15:00,H4,2.86,0.84,0.057,GENERATION/DEMAND
2023-06-13 09:30:00,H5,3.22,0.99,0.058,P2P_TRADE
2023-06-13 09:45:00,H1,3.28,0.99,0.059,GENERATION/DEMAND
2023-06-13 10:00:00,H5,3.64,0.77,0.06,GENERATION/DEMAND
2023-06-13 10:15:00,H2,2.98,0.71,0.061,GENERATION/DEMAND
2023-06-13 10:30:00,H5,2.94,0.9,0.061,GENERATION/DEMAND
2023-06-13 10:45:00,H1,2.81,0.76,0.062,P2P_TRADE
2023-06-13 11:00:00,H2,2.38,0.49,0.063,GENERATION/DEMAND
2023-06-13 11:15:00,H5,3.12,0.63,0.064,P2P_TRADE
2023-06-13 11:30:00,H4,2.57,0.52,0.065,P2P_TRADE
2023-06-13 11:45:00,H2,3.65,0.59,0.066,P2P_TRADE
2023-06-13 12:00:00,H2,3.0,0.56,0.066,GENERATION/DEMAND
2023-06-13 12:15:00,H4,2.93,0.58,0.067,P2P_TRADE
2023-06-13 12:30:00,H3,2.44,0.48,0.068,GENERATION/DEMAND
2023-06-13 12:45:00,H1,1.87,0.4,0.069,GENERATION/DEMAND
2023-06-13 13:00:00,H3,1.75,0.49,0.07,GENERATION/DEMAND
2023-06-13 13:15:00,H5,2.18,0.56,0.071,GENERATION/DEMAND
2023-06-13 13:30:00,H4,1.59,0.49,0.071,GENERATION/DEMAND
2023-06-13 13:45:00,H3,2.07,0.38,0.072,P2P_TRADE
2023-06-13 14:00:00,H2,2.17,0.51,0.073,GENERATION/DEMAND
2023-06-13 14:15:00,H5,1.93,0.48,0.074,GENERATION/DEMAND
2023-06-13 14:30:00,H5,1.49,0.3,0.075,P2P_TRADE
2023-06-13 14:45:00,H3,0.95,0.25,0.076,GENERATION/DEMAND
2023-06-13 15:00:00,H3,1.13,0.38,0.077,GENERATION/DEMAND
2023-06-13 15:15:00,H4,0.86,0.38,0.078,GENERATION/DEMAND
2023-06-13 15:30:00,H1,0.38,0.39,0.079,GENERATION/DEMAND
2023-06-13 15:45:00,H3,0.27,0.36,0.08,GENERATION/DEMAND
2023-06-13 16:00:00,H3,0.0,0.29,0.08,GENERATION/DEMAND
2023-06-13 16:15:00,H2,0.0,0.27,0.081,GENERATION/DEMAND
2023-06-13 16:30:00,H5,0.0,0.18,0.082,GENERATION/DEMAND
2023-06-13 16:45:00,H1,0.0,0.21,0.083,GENERATION/DEMAND
2023-06-13 17:00:00,H2,0.0,0.24,0.084,GENERATION/DEMAND
2023-06-13 17:15:00,H4,0.0,0.26,0.085,GENERATION/DEMAND
2023-06-13 17:30:00,H4,0.0,0.24,0.086,GENERATION/DEMAND
2023-06-13 17:45:00,H3,0.0,0.26,0.087,GENERATION/DEMAND
2023-06-13 18:00:00,H3,0.0,0.2,0.088,GENERATION/DEMAND
2023-06-13 18:15:00,H4,0.0,0.24,0.089,GENERATION/DEMAND
2023-06-13 18:30:00,H3,0.0,0.17,0.09,GENERATION/DEMAND
2023-06-13 18:45:00,H1,0.0,0.22,0.091,GENERATION/DEMAND
2023-06-13 19:00:00,H3,0.0,0.28,0.092,GENERATION/DEMAND
2023-06-13 19:15:00,H5,0.0,0.28,0.093,GENERATION/DEMAND
2023-06-13 19:30:00,H3,0.0,0.33,0.094,GENERATION/DEMAND
2023-06-13 19:45:00,H2,0.0,0.23,0.095,GENERATION/DEMAND
2023-06-13 20:00:00,H1,0.0,0.28,0.096,GENERATION/DEMAND
2023-06-13 20:15:00,H2,0.0,0.26,0.097,GENERATION/DEMAND
2023-06-13 20:30:00,H2,0.0,0.29,0.098,GENERATION/DEMAND
2023-06-13 20:45:00,H5,0.0,0.38,0.099,GENERATION/DEMAND
2023-06-13 21:00:00,H1,0.0,0.37,0.1,GENERATION/DEMAND
2023-06-13 21:15:00,H1,0.0,0.43,0.1,GENERATION/DEMAND
2023-06-13 21:30:00,H1,0.0,0.3,0.101,GENERATION/DEMAND
2023-06-13 21:45:00,H1,0.0,0.47,0.102,GENERATION/DEMAND
2023-06-13 22:00:00,H1,0.0,0.29,0.103,GENERATION/DEMAND
2023-06-13 22:15:00,H5,0.0,0.52,0.104,GENERATION/DEMAND
2023-06-13 22:30:00,H3,0.0,0.4,0.105,GENERATION/DEMAND
2023-06-13 22:45:00,H2,0.0,0.41,0.106,GENERATION/DEMAND
2023-06-13 23:00:00,H1,0.0,0.49,0.107,GENERATION/DEMAND
2023-06-13 23:15:00,H3,0.0,0.64,0.108,GENERATION/DEMAND
2023-06-13 23:30:00,H3,0.0,0.38,0.109,GENERATION/DEMAND
2023-06-13 23:45:00,H2,0.0,0.5,0.11,GENERATION/DEMAND
2023-06-14 00:00:00,H5,0.0,0.7,0.111,GENERATION/DEMAND
2023-06-14 00:15:00,H4,0.0,0.56,0.112,GENERATION/DEMAND
2023-06-14 00:30:00,H4,0.0,0.51,0.113,GENERATION/DEMAND
2023-06-14 00:45:00,H3,0.0,0.61,0.114,GENERATION/DEMAND
2023-06-14 01:00:00,H2,0.0,0.62,0.115,GENERATION/DEMAND
2023-06-14 01:15:00,H4,0.0,0.86,0.116,GENERATION/DEMAND
2023-06-14 01:30:00,H3,0.0,0.82,0.117,GENERATION/DEMAND
2023-06-14 01:45:00,H5,0.0,0.73,0.118,GENERATION/DEMAND
2023-06-14 02:00:00,H4,0.0,0.97,0.119,GENERATION/DEMAND
2023-06-14 02:15:00,H3,0.0,0.75,0.12,GENERATION/DEMAND
2023-06-14 02:30:00,H3,0.0,0.57,0.121,GENERATION/DEMAND
2023-06-14 02:45:00,H1,0.0,0.69,0.122,GENERATION/DEMAND
2023-06-14 03:00:00,H5,0.0,0.79,0.123,GENERATION/DEMAND
2023-06-14 03:15:00,H1,0.0,0.66,0.124,GENERATION/DEMAND
2023-06-14 03:30:00,H2,0.0,1.08,0.125,GENERATION/DEMAND
2023-06-14 03:45:00,H1,0.0,1.0,0.126,GENERATION/DEMAND
2023-06-14 04:00:00,H1,0.0,0.75,0.127,GENERATION/DEMAND
2023-06-14 04:15:00,H4,0.0,0.93,0.128,GENERATION/DEMAND
2023-06-14 04:30:00,H3,0.0,1.01,0.129,GENERATION/DEMAND
2023-06-14 04:45:00,H5,0.0,1.14,0.13,GENERATION/DEMAND
2023-06-14 05:00:00,H1,0.0,1.12,0.131,GENERATION/DEMAND
2023-06-14 05:15:00,H5,0.0,0.92,0.132,GENERATION/DEMAND
2023-06-14 05:30:00,H1,0.0,1.07,0.133,GENERATION/DEMAND
2023-06-14 05:45:00,H2,0.0,0.95,0.134,GENERATION/DEMAND
2023-06-14 06:00:00,H1,0.0,0.95,0.135,GENERATION/DEMAND
2023-06-14 06:15:00,H4,0.23,0.7,0.136,GENERATION/DEMAND
2023-06-14 06:30:00,H3,0.35,0.71,0.137,GENERATION/DEMAND
2023-06-14 06:45:00,H2,0.68,0.93,0.138,GENERATION/DEMAND
2023-06-14 07:00:00,H1,0.82,0.78,0.139,GENERATION/DEMAND
2023-06-14 07:15:00,H5,1.37,0.64,0.14,P2P_TRADE
2023-06-14 07:30:00,H2,1.0,1.01,0.141,GENERATION/DEMAND
2023-06-14 07:45:00,H2,1.49,0.63,0.142,GENERATION/DEMAND
2023-06-14 08:00:00,H1,1.72,0.92,0.143,GENERATION/DEMAND
2023-06-14 08:15:00,H2,2.21,0.88,0.144,P2P_TRADE
2023-06-14 08:30:00,H5,2.22,1.09,0.145,P2P_TRADE
2023-06-14 08:45:00,H2,2.51,0.83,0.146,GENERATION/DEMAND
2023-06-14 09:00:00,H5,2.83,0.6,0.147,GENERATION/DEMAND
2023-06-14 09:15:00,H1,3.11,0.83,0.148,P2P_TRADE
2023-06-14 09:30:00,H3,2.37,0.95,0.149,P2P_TRADE
2023-06-14 09:45:00,H2,2.83,1.0,0.15,P2P_TRADE
2023-06-14 10:00:00,H3,3.44,0.72,0.151,GENERATION/DEMAND
2023-06-14 10:15:00,H5,3.77,0.65,0.152,P2P_TRADE
2023-06-14 10:30:00,H2,3.66,0.88,0.153,GENERATION/DEMAND
2023-06-14 10:45:00,H4,2.76,0.56,0.154,GENERATION/DEMAND
2023-06-14 11:00:00,H3,2.45,0.71,0.155,P2P_TRADE
2023-06-14 11:15:00,H2,2.97,0.61,0.156,P2P_TRADE
2023-06-14 11:30:00,H3,3.39,0.45,0.156,GENERATION/DEMAND
2023-06-14 11:45:00,H2,2.9,0.54,0.157,GENERATION/DEMAND
2023-06-14 12:00:00,H1,2.82,0.49,0.158,P2P_TRADE
2023-06-14 12:15:00,H3,3.33,0.62,0.159,GENERATION/DEMAND
2023-06-14 12:30:00,H4,2.45,0.67,0.16,P2P_TRADE
2023-06-14 12:45:00,H4,3.11,0.44,0.161,P2P_TRADE
2023-06-14 13:00:00,H5,2.29,0.58,0.162,GENERATION/DEMAND
2023-06-14 13:15:00,H2,2.05,0.34,0.163,P2P_TRADE
2023-06-14 13:30:00,H3,2.06,0.45,0.164,P2P_TRADE
2023-06-14 13:45:00,H5,2.26,0.31,0.165,P2P_TRADE
2023-06-14 14:00:00,H3,1.37,0.51,0.166,P2P_TRADE
2023-06-14 14:15:00,H2,1.28,0.45,0.166,P2P_TRADE
2023-06-14 14:30:00,H4,1.73,0.4,0.167,GENERATION/DEMAND
2023-06-14 14:45:00,H1,0.92,0.42,0.168,GENERATION/DEMAND
2023-06-14 15:00:00,H4,0.96,0.36,0.169,P2P_TRADE
2023-06-14 15:15:00,H5,0.73,0.41,0.17,GENERATION/DEMAND
2023-06-14 15:30:00,H1,0.47,0.34,0.171,GENERATION/DEMAND
2023-06-14 15:45:00,H5,0.26,0.36,0.172,GENERATION/DEMAND
2023-06-14 16:00:00,H2,0.0,0.28,0.173,GENERATION/DEMAND
2023-06-14 16:15:00,H1,0.0,0.2,0.173,GENERATION/DEMAND
2023-06-14 16:30:00,H5,0.0,0.26,0.174,GENERATION/DEMAND
2023-06-14 16:45:00,H2,0.0,0.19,0.175,GENERATION/DEMAND
2023-06-14 17:00:00,H4,0.0,0.26,0.176,GENERATION/DEMAND
2023-06-14 17:15:00,H2,0.0,0.23,0.177,GENERATION/DEMAND
2023-06-14 17:30:00,H3,0.0,0.25,0.178,GENERATION/DEMAND
2023-06-14 17:45:00,H2,0.0,0.16,0.178,GENERATION/DEMAND
2023-06-14 18:00:00,H2,0.0,0.19,0.179,GENERATION/DEMAND
2023-06-14 18:15:00,H3,0.0,0.23,0.18,GENERATION/DEMAND
2023-06-14 18:30:00,H5,0.0,0.3,0.181,GENERATION/DEMAND
2023-06-14 18:45:00,H5,0.0,0.22,0.182,GENERATION/DEMAND
2023-06-14 19:00:00,H2,0.0,0.23,0.182,GENERATION/DEMAND
2023-06-14 19:15:00,H3,0.0,0.28,0.183,GENERATION/DEMAND
2023-06-14 19:30:00,H3,0.0,0.27,0.184,GENERATION/DEMAND
2023-06-14 19:45:00,H4,0.0,0.23,0.185,GENERATION/DEMAND
2023-06-14 20:00:00,H5,0.0,0.26,0.185,GENERATION/DEMAND
2023-06-14 20:15:00,H1,0.0,0.24,0.186,GENERATION/DEMAND
2023-06-14 20:30:00,H5,0.0,0.39,0.187,GENERATION/DEMAND
2023-06-14 20:45:00,H5,0.0,0.24,0.188,GENERATION/DEMAND
2023-06-14 21:00:00,H4,0.0,0.31,0.188,GENERATION/DEMAND
2023-06-14 21:15:00,H1,0.0,0.25,0.189,GENERATION/DEMAND
2023-06-14 21:30:00,H4,0.0,0.3,0.19,GENERATION/DEMAND
2023-06-14 21:45:00,H1,0.0,0.45,0.191,GENERATION/DEMAND
2023-06-14 22:00:00,H2,0.0,0.33,0.191,GENERATION/DEMAND
2023-06-14 22:15:00,H1,0.0,0.31,0.192,GENERATION/DEMAND
2023-06-14 22:30:00,H4,0.0,0.44,0.193,GENERATION/DEMAND
2023-06-14 22:45:00,H5,0.0,0.33,0.193,GENERATION/DEMAND
2023-06-14 23:00:00,H1,0.0,0.36,0.194,GENERATION/DEMAND
2023-06-14 23:15:00,H1,0.0,0.6,0.195,GENERATION/DEMAND
2023-06-14 23:30:00,H3,0.0,0.62,0.195,GENERATION/DEMAND
2023-06-14 23:45:00,H5,0.0,0.69,0.196,GENERATION/DEMAND
2023-06-15 00:00:00,H2,0.0,0.7,0.197,GENERATION/DEMAND
2023-06-15 00:15:00,H4,0.0,0.66,0.197,GENERATION/DEMAND
2023-06-15 00:30:00,H2,0.0,0.45,0.198,GENERATION/DEMAND
2023-06-15 00:45:00,H5,0.0,0.75,0.199,GENERATION/DEMAND
2023-06-15 01:00:00,H1,0.0,0.8,0.199,GENERATION/DEMAND
2023-06-15 01:15:00,H1,0.0,0.81,0.2,GENERATION/DEMAND
2023-06-15 01:30:00,H5,0.0,0.71,0.2,GENERATION/DEMAND
2023-06-15 01:45:00,H1,0.0,0.61,0.201,GENERATION/DEMAND
2023-06-15 02:00:00,H1,0.0,0.9,0.202,GENERATION/DEMAND
2023-06-15 02:15:00,H1,0.0,0.87,0.202,GENERATION/DEMAND
2023-06-15 02:30:00,H4,0.0,1.01,0.203,GENERATION/DEMAND
2023-06-15 02:45:00,H4,0.0,0.63,0.203,GENERATION/DEMAND
2023-06-15 03:00:00,H3,0.0,0.68,0.204,GENERATION/DEMAND
2023-06-15 03:15:00,H2,0.0,0.69,0.204,GENERATION/DEMAND
2023-06-15 03:30:00,H5,0.0,1.0,0.205,GENERATION/DEMAND
2023-06-15 03:45:00,H5,0.0,0.7,0.205,GENERATION/DEMAND
2023-06-15 04:00:00,H5,0.0,0.64,0.206,GENERATION/DEMAND
2023-06-15 04:15:00,H3,0.0,1.15,0.206,GENERATION/DEMAND
2023-06-15 04:30:00,H4,0.0,0.64,0.207,GENERATION/DEMAND
2023-06-15 04:45:00,H3,0.0,1.09,0.207,GENERATION/DEMAND
2023-06-15 05:00:00,H5,0.0,0.83,0.208,GENERATION/DEMAND
2023-06-15 05:15:00,H2,0.0,1.1,0.208,GENERATION/DEMAND
2023-06-15 05:30:00,H1,0.0,0.95,0.209,GENERATION/DEMAND
2023-06-15 05:45:00,H4,0.0,1.14,0.209,GENERATION/DEMAND
2023-06-15 06:00:00,H4,0.0,1.16,0.21,GENERATION/DEMAND
2023-06-15 06:15:00,H3,0.19,0.64,0.21,GENERATION/DEMAND
2023-06-15 06:30:00,H4,0.34,0.68,0.211,GENERATION/DEMAND
2023-06-15 06:45:00,H5,0.58,0.77,0.211,GENERATION/DEMAND
2023-06-15 07:00:00,H5,0.84,1.0,0.211,GENERATION/DEMAND
2023-06-15 07:15:00,H3,1.16,1.11,0.212,GENERATION/DEMAND
2023-06-15 07:30:00,H5,1.46,0.87,0.212,GENERATION/DEMAND
2023-06-15 07:45:00,H2,1.95,0.94,0.213,GENERATION/DEMAND
2023-06-15 08:00:00,H3,1.77,0.71,0.213,P2P_TRADE
2023-06-15 08:15:00,H2,1.95,1.02,0.213,GENERATION/DEMAND
2023-06-15 08:30:00,H1,1.55,1.09,0.214,GENERATION/DEMAND
2023-06-15 08:45:00,H2,1.64,0.72,0.214,GENERATION/DEMAND
2023-06-15 09:00:00,H1,2.5,0.82,0.214,P2P_TRADE
2023-06-15 09:15:00,H1,2.46,0.6,0.215,P2P_TRADE
2023-06-15 09:30:00,H2,3.22,0.81,0.215,GENERATION/DEMAND
2023-06-15 09:45:00,H3,2.21,0.77,0.215,P2P_TRADE
2023-06-15 10:00:00,H5,2.04,0.59,0.216,GENERATION/DEMAND
2023-06-15 10:15:00,H5,2.83,0.7,0.216,P2P_TRADE
2023-06-15 10:30:00,H1,2.5,0.64,0.216,P2P_TRADE
2023-06-15 10:45:00,H1,2.18,0.7,0.216,GENERATION/DEMAND
2023-06-15 11:00:00,H3,3.4,0.7,0.217,P2P_TRADE
2023-06-15 11:15:00,H4,2.29,0.45,0.217,GENERATION/DEMAND
2023-06-15 11:30:00,H2,3.16,0.72,0.217,GENERATION/DEMAND
2023-06-15 11:45:00,H1,2.53,0.68,0.217,GENERATION/DEMAND
2023-06-15 12:00:00,H5,2.29,0.53,0.218,P2P_TRADE
2023-06-15 12:15:00,H3,2.57,0.4,0.218,GENERATION/DEMAND
2023-06-15 12:30:00,H2,3.16,0.61,0.218,GENERATION/DEMAND
2023-06-15 12:45:00,H3,2.39,0.65,0.218,P2P_TRADE
2023-06-15 13:00:00,H2,2.79,0.41,0.218,GENERATION/DEMAND
2023-06-15 13:15:00,H2,1.77,0.41,0.219,GENERATION/DEMAND
2023-06-15 13:30:00,H1,2.47,0.36,0.219,GENERATION/DEMAND
2023-06-15 13:45:00,H3,1.64,0.44,0.219,GENERATION/DEMAND
2023-06-15 14:00:00,H3,1.95,0.32,0.219,GENERATION/DEMAND
2023-06-15 14:15:00,H5,1.63,0.35,0.219,GENERATION/DEMAND
2023-06-15 14:30:00,H5,1.71,0.41,0.219,P2P_TRADE
2023-06-15 14:45:00,H1,1.07,0.36,0.219,P2P_TRADE
2023-06-15 15:00:00,H1,0.69,0.31,0.22,GENERATION/DEMAND
2023-06-15 15:15:00,H4,0.5,0.3,0.22,GENERATION/DEMAND
2023-06-15 15:30:00,H5,0.56,0.31,0.22,GENERATION/DEMAND
